name,priceBefore,priceAfter,amount,amountUnit,discount,startDate,endDate,city,shop,page,processed_date,discountCondition
"Биойогурт АКТИВИА в ассортименте, 2,9/3,5%,130г",47.99,29.99,130.0,г,38.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Лапша ДОШИРАК ЧАН РАМЕН говядина, курица, 120 г",74.99,57.99,120.0,г,23.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Кофе ЯКОБС Монарх, Велюр, растворимый, 70/75 г",319.9,199.9,75.0,г,38.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Лапша ИМПЕРИАЛ КУИЗИН Удон пшеничная, Соба гречневая, 400 г",,49.99,400.0,г,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Вино ОРВЕЛИ Мукузани красное сухое, 0,75 л",549.9,429.9,0.75,л,22.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,
"Порошок для стирки АРИЭЛЬ колор, автомат, 2,5/3 кг",599.9,419.9,,,31.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Окорок ДЕЛИКАТЕСНЫЙ ВЛМК ГОСТ, в/с, 325 г",199.9,139.9,325.0,г,31.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Салфетки косметические ПЕРЫШКО 2 слоя, 100 шт.",,69.99,100.0,шт,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Сыр ЗОЛОТОЙ ЛАРЕЦ со вкусом топленого молока, 50%, 245 г",309.9,209.9,245.0,г,33.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Сыр МОЦАРЕЛЛА ГАЛЬБАНИ 45%, 125 г",,99.99,125.0,г,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,От 3 шт
"Шампунь, бальзам- ополаскиватель ЭЛЬСЕВ вассортименте, 400 мл",429.9,299.9,400.0,мл,31.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Икра из кабачков КРУГЛОЕ ЛЕТО с/б, 520 г",99.99,79.99,520.0,г,21.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Колбаса ДОКТОРСКАЯ СТАНДАРТ ВЛАДИМИРСКИЙ СТАНДАРТ вареная, ц/о, 430 г",269.9,129.9,430.0,г,52.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Шоколад БУШЕРОН молочный с орехом, горький с орехом, 100 г",269.9,159.9,100.0,г,41.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Дезодорант НИВЕА эффект пудры, спрей, 150 мл",249.9,199.9,150.0,мл,21.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
Хлопья гречневые ЯСНО СОЛНЫШКО 375 г,139.9,99.99,375.0,г,29.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Пивной напиток МАКС&ДЖЕКС лимон-мята, 4,7%, с/б, 0,4 л",89.99,59.99,0.4,л,34.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Медальон из индейки ИНДИЛАЙТ охлажденный, 500 г",,239.9,500.0,г,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Крем для рук БАРХАТНЫЕ РУЧКИ питательный, 80 мл",119.9,89.99,80.0,мл,25.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Джин БАРРИСТЕР ПИНК 40%, 0,7 л",879.9,669.9,0.7,л,24.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Напиток кисломолочный ИМУНЕЛЕ ассортименте, 1,2/1,5%, 100 г",39.99,26.66,100.0,г,34.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,2+1
"Колбаса мясная ПАПА МОЖЕТ ОМПК вареная, 500 г",241.9,119.9,500.0,г,51.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Хлопья кукурузные, НЕСТЛЕ ГОЛД мед-орехи, 300 г",229.9,164.9,300.0,г,29.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Гель для стирки АРОМА ДРОП 2 в 1, свежесть лотоса, цветочный микс, 1 л",299.9,199.9,1.0,л,34.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Чистящее средство ФИГАРО универсальный гель, 750 г",119.9,79.99,750.0,г,34.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Кофе МОСКОВСКАЯ КОФЕЙНЯ НА ПАЯХЬ КОЛОМБО растворимый, с/б, 95 г",489.9,299.9,95.0,г,39.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Салями ИТАЛЬЯНСКАЯ БРЯНСКИЙ МК с/к, 250 г",349.9,219.9,250.0,г,38.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Сыр мягкий БРИ АТОН с белой плесенью, 50/60%, 100 г",299.9,179.9,100.0,г,41.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,
Сосиски МОЛОЧНЫЕ ДЫМОВ 464 г,329.9,209.9,464.0,г,37.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Ветчина ПАПА МОЖЕТ ОМПК с индейкой, 400 г",229.9,129.9,400.0,г,44.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Порошок для стирки ДОСЯ ОПТИМА колор, альпийская свежесть, 4 кг",569.9,429.9,4.0,кг,25.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
Мармелад желейный ФРАНЦУЗСКИЙ САД АЗОВСКАЯ КФ 300 г,119.9,89.99,300.0,г,25.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Фарш куриный ПРЕМИУМ ПЕТЕЛИНКА охлажденный, 450 г",159.9,99.99,450.0,г,38.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Кофе ФРЕСКО АРАБИКА Соло сублимированный, Доппио сублимированный с добавлением молотого, c/б, 100 г",499.9,269.9,100.0,г,47.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Зубная паста ДЕЙЛИ СПЛАТ комплексная, отбеливающая, 100 г",,129.9,100.0,г,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Колбаса ДОРОЖНАЯ ХАЛЯЛЬ ЭКО п/к, в/у, 300 г",139.9,99.99,300.0,г,29.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Вино ПЛАНЕРСКОЕ Бастардо красное сухое, 0,75 л",,329.9,0.75,л,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
Конфеты ТРЮФЕЛИ КРАСНЫЙ ОКТЯБРЬ 200 г,299.9,179.9,200.0,г,41.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Творог A РОСТАГРОКОМПЛЕКС 9%, 180 г",94.99,69.99,180.0,г,27.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Сервелат ФИНСКИЙ ПАПА МОЖЕТ ОМПК в/к, 420 г",309.9,149.9,420.0,г,52.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Филе грудки индейки ПРЕМИУМ ПАВА ПАВА охлажденное, 600 г",349.9,249.9,600.0,г,29.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Пиво ЛОВЕНБРАУ оригинальное светлое, 5,4%, п/б, 1,3 л",,129.9,1.3,л,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,7,2022-10-17,
"Водка ОРТОДОКС 40%, 0,5 л",519.9,399.9,0.5,л,24.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Ром БАРСЕЛО АНЬЕХО темный выдержанный, 0,7 л",1759.9,1199.9,0.7,л,32.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,7,2022-10-17,По карте
"Водка ОРТОДОКС 40%, 0,5 л",519.9,399.9,0.5,л,24.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Напиток МОЯ СЕМЬЯ яблочный микс, с/с, 0,95 л",,69.99,0.95,л,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Крем САЛТОН в ассортименте, 75 мл",139.9,109.9,75.0,мл,22.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Конфеты ТОФФИФИ белый шоколад, 125 г",229.9,149.9,125.0,г,35.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Шоколад СТЕП молочный, арахис- карамель, 90/100 г",79.98,39.99,100.0,г,50.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,1+1
Сосиски ГРИЛЬМАСТЕР ПАПА МОЖЕТ ОМПК 450 г,154.9,109.9,450.0,г,30.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Вода питьевая ПИЛИГРИМ талая ледниковая негазированная, п/б, 5 л",119.9,99.99,5.0,л,17.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Конфеты ДАЕЖЬ карамель-арахис-криспи, цена за 100 г",54.99,34.99,100.0,г,37.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
Карамель БАРБАРИС РОТФРОНТ цена за 100 г,39.99,23.99,100.0,г,41.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Ботинки утепленные женские, р. 36-41, мужские, р. 40-45",1199.9,599.9,,,51.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Пиво ШTAMMГАСТ пшеничное нефильтрованное, лагер светлое, 5%, 0,5 л",,69.99,0.5,л,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Сыр ФЕТАКСА ХОХЛАНД в рассоле, 45%, 250 г",199.9,129.9,250.0,г,36.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Сыр плавленый СЫРОБОГАТОВ мясное ассорти, 50%, 130 г",109.9,69.99,130.0,г,37.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Сухой корм для кошек ПУРИНАУАН лосось-пшеница, 200 г",129.9,89.99,200.0,г,31.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Напиток энергетический ФЛЭШ АП кофеин-таурин, ягодный микс, б/а, ж/б, 0,45 л",,54.99,0.45,л,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Кофе НЕСКАФЕ ГОЛД растворимый, 47,5г",219.9,139.9,47.5,г,37.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Нектар, сок РИЧ В ассортименте, 1 л",209.9,139.9,1.0,л,34.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Карамель ЛАКИ ДЭЙС МИНИ ассорти, цена за 100 г",24.99,19.99,100.0,г,21.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Каша ФРУТОНЯНЯ в ассортименте, 200 г",,95.92,200.0,г,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,От 3 шт
"Пиво ЛАВ ПРЕМИУМ светлое, 4,7%, п/б, 1,25 л",,99.99,1.25,л,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Шейка свиная ПО-ЕГОРЬЕВСКИ ЕКГФ с/к, нарезка, 115 г",,179.9,115.0,г,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Пиво ВОЛЬФАС ЭНГЕЛЬМАН в ассортименте, 4,2/5/5,2%, ж/б, 0,568 л",,119.9,0.568,л,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Фасоль НАШ ШЕФ АЙСБИТ стручковая резаная замороженная, 800 г",179.9,129.9,800.0,г,28.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Готовый завтрак НЕСТЛЕ Несквик дуо шоколадные шарики, ABC, 250 г",159.9,89.99,250.0,г,44.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Сельдь МОРЕСЛАВ в маринаде с пряностями, 1000 г",229.9,169.9,1000.0,г,27.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Кетчуп MP. РИККО томатный, для гриля и шашлыка, 350 г",98.99,79.99,350.0,г,20.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Напиток энергетический БЕРН в ассортименте, б/а, ж/б, 0,449/0,5 л",142.9,99.99,0.5,л,31.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Кофе ЛАВАЦЦА ОРО зерно, 1000 г",2499.9,1599.9,1000.0,г,37.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Сметана ДОМИК В ДЕРЕВНЕ 15%, 300/330 г",86.99,59.99,330.0,г,32.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Стейк говяжий МАЧЕТЕ ВЕСКО охлажденный, 200",289.9,229.9,,,21.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Творог РАСТИШКА клубника-банан вкус пломбир, 3,5%, 6 шт.х45 г",89.99,69.99,6.0,шт,23.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Грудинка ДОМАШНЯЯ РЕМИТ к/в, нарезка, в/у, 150 г",199.9,139.9,150.0,г,31.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Крем для лица НИВЕА КЭА увлажняющий, 100 мл",,299.9,100.0,мл,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Кофе ПОРТО РОССО ОРИДЖИНАЛ растворимый, 90г",399.9,239.9,90.0,г,41.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Наггетсы куриные МИРАТОРГ с сыром, хрустящие, 300 г",232.9,109.9,300.0,г,53.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
Хлопья ячменные ГЕРКУЛЕС РУССКИЙ ПРОДУКТ 400 г,62.99,49.99,400.0,г,21.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Колбаса АВСТРИЙСКАЯ ДЫМОВ с/к, в/у, 230 г",279.9,219.9,230.0,г,22.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
"Сыр ПАРМЕЗАН ЛАЙМЕ 3 мес. 40%, 185 г",439.9,279.9,185.0,г,37.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,8,2022-10-17,
"Готовый завтрак ХРУТКА шарики, 350 г",229.9,169.9,350.0,г,27.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,8,2022-10-17,По карте
